CdAbi,CdCab,cabSportello,cabLocalita,cabProv,ANKEY,cabFiliale
03069,03254,"AG.V.LE L.DA VINCI",ROMA,RM,0306903254,3254
03069,03331,"FIL.ANAS ROMA",ROMA,RM,0306903331,3331
03069,04007,"FIL.V.LE GIOVANNI XX",BARI,BA,0306904007,4007
03069,04045,"BAV CORSO ITALIA",BARI,BA,0306904045,4045
03069,04620,FIL.PALERMO,PALERMO,PA,0306904620,4620
03069,04811,"AG.VIALE BONARIA",CAGLIARI,CA,0306904811,4811
03069,05020,"FIL.4861 ROMA",ROMA,RM,0306905020,5020
03069,05037,AG.751,ROMA,RM,0306905037,5037
03069,05058,"AG.10 V.LE CIAMARRA",ROMA,RM,0306905058,5058
03069,05064,"AG.ROMA 12 FORTE AUR",ROMA,RM,0306905064,5064
03069,05071,"AG.VIA F.NICOLAI",ROMA,RM,0306905071,5071
03069,05094,"AG. ROMA",ROMA,RM,0306905094,5094
03069,05098,"AG.25 VIA AURELIA",ROMA,RM,0306905098,5098
03069,05116,"AG.32 LARGO IRPINIA",ROMA,RM,0306905116,5116
03069,05120,"AG. 33 ROMA",ROMA,RM,0306905120,5120
03069,05123,"AG.N.37 ROMA",ROMA,RM,0306905123,5123
03069,05124,"AG.VIA ESCHILO 180",ROMA,RM,0306905124,5124
03069,05128,"AG. 40",ROMA,RM,0306905128,5128
03069,05137,"AG.VIA ARRIGO DAVILA",ROMA,RM,0306905137,5137
03069,07130,"AG.RIALE-ZOLA P.",RIALE,BO,0306907130,7130
03069,09217,"TORINO VIA MONTE",TORINO,TO,0306909217,9217
03069,09410,"P.ZZA FERRARI 10",MILANO,MI,0306909410,9410
03069,09420,"AG.MI PORTA NUOVA",MILANO,MI,0306909420,9420
03069,09441,"MILANO-CORSO GARIBAL",MILANO,MI,0306909441,9441
03069,09444,"FIL.P.DELLA SCALA MI",MILANO,MI,0306909444,9444
03069,09454,"FIL.MILANO 5",MILANO,MI,0306909454,9454
03069,09456,"AG.5 MILANO",MILANO,MI,0306909456,9456
03069,09464,"AG.C.SO VENEZIA MILA",MILANO,MI,0306909464,9464
03069,09473,"MI P.ZZA DUCA D'AOST",MILANO,MI,0306909473,9473
03069,09486,MILANO-V.URBANO,MILANO,MI,0306909486,9486
03069,09498,"FIL.MILANO 20",MILANO,MI,0306909498,9498
03069,09502,"V.LE BLIGNY 52",MILANO,MI,0306909502,9502
03069,09518,"FIL.MILANO 28",MILANO,MI,0306909518,9518
03069,09521,AG.V.AMEDA-MILANO,MILANO,MI,0306909521,9521
03069,09537,"MILANO 35 PALMANOVA",MILANO,MI,0306909537,9537
03069,09557,"AG.MILANO VIA QUAREN",MILANO,MI,0306909557,9557
03069,09581,"AG.MI VIA FERDINANDO",MILANO,MI,0306909581,9581
03069,09586,"MILANO VIA CALDERA",MILANO,MI,0306909586,9586
03069,09784,"MILANO VIA VERDI",MILANO,MI,0306909784,9784
03069,10133,"AG.2 NOVARA",NOVARA,NO,0306910133,0133
03069,10420,"AG. ALESSANDRIA",ALESSANDRIA,AL,0306910420,0420
03069,10910,"AG. COMO",COMO,CO,0306910910,0910
03069,11200,BRESCIA,BRESCIA,BS,0306911200,1200
03069,11219,"BRESCIA VIA GABBIANE",BRESCIA,BS,0306911219,1219
03069,11310,AG.PAVIA,PAVIA,PV,0306911310,1310
03069,11312,"AG PAVIA",PAVIA,PV,0306911312,1312
03069,11407,"AG.CREMONA 01",CREMONA,CR,0306911407,1407
03069,11410,"CREMONA C.SO MATTEOT",CREMONA,CR,0306911410,1410
03069,11501,"AG.N.2 MANTOVA",MANTOVA,MN,0306911501,1501
03069,11510,"AG.MN CORSO LIBERTA'",MANTOVA,MN,0306911510,1510
03069,11531,"MN VIA REPUBBLICA",MANTOVA,MN,0306911531,1531
03069,11730,"VR PIAZZETTA SCALA",VERONA,VR,0306911730,1730
03069,11806,MAROSTICANA,"SAN GIORGIO DI PIANO",BO,0306911806,1806
03069,12033,"BAV VIALE REPUBBLICA",TREVISO,TV,0306912033,2033
03069,12630,"PIACENZA L.MATTEOTTI",PIACENZA,PC,0306912630,2630
03069,12711,FIL.PARMA,PARMA,PR,0306912711,2711
03069,12720,"PARMA P.ZZA GARIBALD",PARMA,PR,0306912720,2720
03069,12731,"AG.PARMA V.D'AZEGLIO",PARMA,PR,0306912731,2731
03069,12745,"PARMA ZAROTTO",PARMA,PR,0306912745,2745
03069,12810,"RE-P.ZZA MARTIRI","REGGIO EMILIA",RE,0306912810,2810
03069,13000,AG.FERRARA,FERRARA,FE,0306913000,3000
03069,13001,"FERRARA-VIA BOLOGNA",FERRARA,FE,0306913001,3001
03069,13110,RAVENNA,RAVENNA,RA,0306913110,3110
03069,13201,"AG.FORLI'-DECIO RAGG",FORLI',FC,0306913201,3201
03069,13220,"FORLI' P.ZZA SAFFI",FORLI',FC,0306913220,3220
03069,15902,FIL.A.MORO-BRINDISI,BRINDISI,BR,0306915902,5902
03069,16905,"CATANIA-VIA GOZZANO",CATANIA,CT,0306916905,6905
03069,20796,"SESTO S.GIOVANNI","SESTO SAN GIOVANNI",MI,0306920796,0796
03069,21000,AG.IMOLA,IMOLA,BO,0306921000,1000
03069,21200,AG.JESI,JESI,AN,0306921200,1200
03069,22000,AG.POMEZIA,POMEZIA,RM,0306922000,2000
03069,22910,"AG.LECCO P.ZZA MAZZI",LECCO,LC,0306922910,2910
03069,23400,AG.CENTO,CENTO,FE,0306923400,3400
03069,23700,AG.FAENZA,FAENZA,RA,0306923700,3700
03069,24203,FIL.RIMINI,RIMINI,RN,0306924203,4203
03069,30410,AG.COLLEGNO,COLLEGNO,TO,0306930410,0410
03069,30413,AG.COLLEGNO,COLLEGNO,TO,0306930413,0413
03069,30450,AG.CUORGNE',CUORGNE',TO,0306930450,0450
03069,30653,FIL.NICHELINO,NICHELINO,TO,0306930653,0653
03069,30870,AG.RIVOLI,RIVOLI,TO,0306930870,0870
03069,30871,"RIVOLI CORSO SUSA",RIVOLI,TO,0306930871,0871
03069,31870,AG.BUSALLA,BUSALLA,GE,0306931870,1870
03069,32190,AG.SANT'OLCIESE,SANT'OLCIESE,GE,0306932190,2190
03069,32441,"FIL.ARESE V.MATTEOTT",ARESE,MI,0306932441,2441
03069,32650,AG.BUCCINASCO,BUCCINASCO,MI,0306932650,2650
03069,32830,AG.CASTELNUOVO,"BOCCA D'ADDA",LO,0306932830,2830
03069,32883,"AG.CERNUSCO SUL NAVI","CERNUSCO SUL NAVIGLI",MI,0306932883,2883
03069,32950,"AG.DI CODOGNO",LODI,MI,0306932950,2950
03069,33000,"FIL.CARIPLO CORMANO",CORMANO,MI,0306933000,3000
03069,33380,FIL.MELEGNANO,MELEGNANO,MI,0306933380,3380
03069,33401,"AG.MELZO VIA BIANCHI",MELZO,MI,0306933401,3401
03069,33571,"V.PAPA GIOVANNI XIII","PESCHIERA BORROMEO",MI,0306933571,3571
03069,33687,AG.ROZZANO,ROZZANO,MI,0306933687,3687
03069,33730,"FIL.S.GIULIANO MILAN","S.GIULIANO MILANESE",MI,0306933730,3730
03069,33761,AG.SANT'ANGELO,LODI,MI,0306933761,3761
03069,34150,"PESSANO CON BORNAGO","PESSANO CON BORNAGO",MI,0306934150,4150
03069,36282,"FIL.SAN DONA' DI PIA","SAN DONA' DI PIAVE",VE,0306936282,6282
03069,36760,FIL.VILLANOVA,VILLANOVA,BO,0306936760,6760
03069,37130,"FIL.ZOLA PREDOSA","ZOLA PREDOSA",BO,0306937130,7130
03069,37750,"BORGO SAN LORENZO",FIRENZE,FI,0306937750,7750
03069,40160,"FIL.S.GIORGIO A CREM","S.GIORGIO A CREMANO",NA,0306940160,0160
03069,40301,"VIA NAZIONALE","TORRE DEL GRECO",NA,0306940301,0301
03069,42770,FIL.SOVERETO,SOVERETO,CZ,0306942770,2770
03069,44980,"AG.POZZO D'ADDA","POZZO D'ADDA",MI,0306944980,4980
03069,47960,"AG.ARQUATA SCRIVIA","ARQUATA SCRIVIA",AL,0306947960,7960
03069,50460,"AG.OGGIONA CON S.STE",OGGIONA,VA,0306950460,0460
03069,51612,AG.OGGIONO,OGGIONO,CO,0306951612,1612
03069,53320,AG.PEJA,PEJA,BG,0306953320,3320
03069,55180,AG.SALO',SALO',BS,0306955180,5180
03069,55370,AG.VEROLANUOVA,VEROLANUOVA,BS,0306955370,5370
03069,56140,"AG VOGHERA",VOGHERA,PV,0306956140,6140
03069,56240,"AG.SANTA GIULIETTA","SANTA GIULIETTA",PV,0306956240,6240
03069,56740,AG.CASALMAGGIORE,CASALMAGGIORE,CR,0306956740,6740
03069,56760,AG.CASTELLEONE,CASTELLEONE,CR,0306956760,6760
03069,57820,"AG.PORTO MANTOVANO","PORTO MANTOVANO",MN,0306957820,7820
03069,57822,"AG.PORTO MANTOVANO","PORTO MANTOVANO",MN,0306957822,7822
03069,58040,"AG.VIRGILIO CERESE",VIRGILIO,,0306958040,8040
03069,59543,AG.LEGNAGO,LEGNAGO,VR,0306959543,9543
03069,59750,AG.S.BONIFACIO,"SAN BONIFACIO",VR,0306959750,9750
03069,61802,"VIA IV NOVEMBRE 4","MOGLIANO VENETO",TV,0306961802,1802
03069,61860,AG.ODERZO,ODERZO,TV,0306961860,1860
03069,62410,AG.CADONEGHE,CADONEGHE,PD,0306962410,2410
03069,62560,"AG.BAV DI ESTE",ESTE,PD,0306962560,2560
03069,62662,AG.MONSELICE,MONSELICE,,0306962662,2662
03069,67684,AG.SUPERFLASH,ASSAGO,MI,0306967684,7684
03069,70690,AG.CECINA,CECINA,LI,0306970690,0690
03069,74890,FIL.MADDALONI,BOLOGNA,BO,0306974890,4890
03069,79140,FIL.CAROVIGNO,CAROVIGNO,BR,0306979140,9140
03069,80661,"FIL.CASSANO ALLO ION","CASSANO ALLO IONIO",CS,0306980661,0661
03069,80920,FIL.ROSSANO,ROSSANO,CS,0306980920,0920
03069,84561,FIL.METANOPOLI,"S.DONATO MILANESE",MI,0306984561,4561
03069,84984,FIL.OLBIA,OLBIA,SS,0306984984,4984
03069,94862,FIL.N.16,MILANO,MI,0306994862,4862
03071,01600,AG.MILANO,MILANO,MI,0307101600,1600
03071,34009,"SEDE CENTRALE",PERUGIA,PG,0307134009,4009
03075,01603,"MILANO PRIVATE BANKI",MILANO,MI,0307501603,1603
03075,02200,"P.ZZA DELL BORSA",TRIESTE,TS,0307502200,2200
03083,01610,"SEDE MILANO 5",MILANO,MI,0308301610,1610
03083,03202,"FIL.ROMA 3",ROMA,RM,0308303202,3202
03083,14000,FIL.PISA,PISA,PI,0308314000,4000
03099,02400,"SEDE DI BOLOGNA",BOLOGNA,BO,0309902400,2400
03104,00000,,NULL,NULL,00000,NULL
03104,01402,"GENOVA AGENZIA B",GENOVA,GE,0310401402,1402
03104,01607,"AG.4 MILANO",MILANO,MI,0310401607,1607
03104,01618,"FIL.MI V.LE FAMAGOST",MILANO,MI,0310401618,1618
03104,01620,AG.V.VIVIANI,MILANO,MI,0310401620,1620
03104,01625,"DG DB CONTO CARTA",MILANO,MI,0310401625,1625
03104,02400,"FIL.VIA MARCONI",BOLOGNA,BO,0310402400,2400
03104,02401,"AG.VIA CORTICELLA",BOLOGNA,BO,0310402401,2401
03104,02402,"AG.VIA E.PONENTE",BOLOGNA,BO,0310402402,2402
03104,02403,"AG.VIA E.LEVANTE",BOLOGNA,BO,0310402403,2403
03104,03202,"AG.B LARGO ARGENTINA",ROMA,RM,0310403202,3202
03104,03207,"VIA DELL' AERONAUTIC",ROMA,RM,0310403207,0588
03104,11700,"AG.CORSO PORTA NUOVA",VERONA,VR,0310411700,1700
03104,12100,FIL.PADOVA,PADOVA,PD,0310412100,2100
03104,12701,"SPORTELLO PARMA",PARMA,PR,0310412701,2701
03104,13200,AG.FORLI',FORLI',FC,0310413200,3200
03104,22901,"SEDE LECCO",LECCO,LC,0310422901,2901
03104,33400,AG.MELZO,MELZO,MI,0310433400,3400
03104,34000,"AG.VEDANO AL LAMBRO","VEDANO AL LAMBRO",LE,0310434000,4000
03104,99999,,NULL,NULL,99999,NULL
03110,02400,AG.BOLOGNA,BOLOGNA,BO,0311002400,2400
03110,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0311036670,6670
03110,36679,AG.PORTAFOGLIO,"CASALECCHIO DI RENO",BO,0311036679,6679
03111,02402,"BOLOGNA ERCOLANI",BOLOGNA,BO,0311102402,2402
03111,02403,"BOLOGNA MURRI",BOLOGNA,BO,0311102403,2403
03127,01405,"AG.GE VIA CANTORE",GENOVA,GE,0312701405,1405
03127,02400,"SEDE DI BOLOGNA",BOLOGNA,BO,0312702400,2400
03127,02403,"AG.VIA STALINGARDO",BOLOGNA,BO,0312702403,2403
03127,02404,"BOLOGNA VIA MAGGIA",BOLOGNA,BO,0312702404,2404
03127,02405,"P.ZZA MICKIEWICZ 6",BOLOGNA,BO,0312702405,2405
03127,02406,"AG.VIA STOPPATO",BOLOGNA,BO,0312702406,2406
03127,02407,"BO -  VIA MEZZOFANTI",BOLOGNA,BO,0312702407,2407
03127,02408,"FIL.VIA FARINI 28/2",BOLOGNA,BO,0312702408,2408
03127,02409,"BOLOGNA-VIA LEPIDO",BOLOGNA,BO,0312702409,2409
03127,02410,"AG.VIA INDIPENDENZA",BOLOGNA,BO,0312702410,2410
03127,02413,"BOLOGNA PORRETTANA",BOLOGNA,BO,0312702413,2413
03127,03219,"AG.ROMA TIBURTINA",ROMA,RM,0312703219,3219
03127,05074,"FIL.V.LE AGRICOLA",ROMA,RM,0312705074,5074
03127,05142,"SEDE DI ROMA",ROMA,RM,0312705142,5142
03127,05403,AG.VALSAMOGGIA,VALSAMOGGIA,BO,0312705403,5403
03127,12701,"PARMA VIALE MENTANA",PARMA,PR,0312712701,2701
03127,12801,"AG.VIA TOSCHI","REGGIO EMILIA",RE,0312712801,2801
03127,12803,"REGGIO E.FIL.27","REGGIO EMILIA",RE,0312712803,2803
03127,12900,"FIL.VIA ZUCCHI 21/E",MODENA,MO,0312712900,2900
03127,12905,"AG.MODENA FIL122",MODENA,MO,0312712905,2905
03127,13001,"FERRARA LARGO CASTEL",FERRARA,FE,0312713001,3001
03127,13100,"RAVENNA VIA FAENTINA",RAVENNA,RA,0312713100,3100
03127,13101,"RAVENNA FIL.70",RAVENNA,RA,0312713101,3101
03127,13200,"FORLI' VIA GRADO",FORLI',FC,0312713200,3200
03127,13201,"FORLI' FIL.45 CIGNAN",FORLI',FC,0312713201,3201
03127,21000,"IMOLA FIL.05 V.APPIA",IMOLA,BO,0312721000,1000
03127,21001,"AG.38 IMOLA",IMOLA,BO,0312721001,1001
03127,23700,"FAENZA FIL.37",FAENZA,RA,0312723700,3700
03127,23900,"CESENA-V.LE CARDUCCI",CESENA,FC,0312723900,3900
03127,23901,"CESENA VIA SAVIO",CESENA,FC,0312723901,3901
03127,36610,AG.BAZZANO,BAZZANO,BO,0312736610,6610
03127,36670,"FIL.CASALECCHIO DI R","CASALECCHIO DI R.",BO,0312736670,6670
03127,36750,"AG.CASTEL S.PIETRO T","CASTEL S.PIETRO TERM",BO,0312736750,6750
03127,36880,AG.ALTEDO,MALALBERGO,BO,0312736880,6880
03127,36900,FIL.MEDICINA,MEDICINA,BO,0312736900,6900
03127,37050,"AG.S.GIORGIO DI P.","S.GIORGIO DI PIANO",BO,0312737050,7050
03127,37060,"S.GIOVANNI P.LIBERAZ","S.GIOVANNI IN PERSIC",BO,0312737060,7060
03127,37070,"AG.S.LAZZARO DI S.","S.LAZZARO DI SAVENA",BO,0312737070,7070
03127,37100,"FIL. 19 SASSO MARCON","SASSO MARCONI",BO,0312737100,7100
03127,37130,"FIL.ZOLA PREDOSA","ZOLA PREDOSA",BO,0312737130,7130
03127,66290,AG.CAVRIAGO,CAVRIAGO,RE,0312766290,6290
03127,66470,"RUBIERA FIL.151",RUBIERA,RE,0312766470,6470
03127,67480,"ALFONSINE AG.N.21",ALFONSINE,RA,0312767480,7480
03127,84980,"OLBIA FIL.101",OLBIA,SS,0312784980,4980
03138,01000,"AG.C.SO EMANUELE 101",TORINO,TO,0313801000,1000
03140,01000,"AG.TORINO P.ZZA STAT",TORINO,TO,0314001000,1000
03140,01600,AG.101,MILANO,MI,0314001600,1600
03140,02400,"AG.VIA MURRI",BOLOGNA,BO,0314002400,2400
03140,02401,"AG.BOLOGNA N. 1",BOLOGNA,BO,0314002401,2401
03140,03200,"AG.VIA BONCOMPAGNI",ROMA,RM,0314003200,3200
03140,03201,"AG.70 ROMA",ROMA,RM,0314003201,3201
03140,11200,FIL.BRESCIA,BRESCIA,BS,0314011200,1200
03140,15804,AG.4,TARANTO,TA,0314015804,5804
03140,15900,"AG.PIAZZA CAIROLI",BRINDISI,BR,0314015900,5900
03140,16009,"BANCA INTERNET",INTERNET,BO,0314016009,6009
03140,24400,"FIL.SAN BENEDETTO","SAN BENEDETTO DEL TR",AP,0314024400,4400
03140,41720,"FIL.22  TRANI",TRANI,TR,0314041720,1720
03140,78630,"AG.SAN SEVERO","SAN SEVERO",FG,0314078630,8630
03140,79400,"AG.ACQUARICA D.CAPO","ACQUARICA DEL CAPO",LE,0314079400,9400
03140,79650,AG.GALATINA,GALATINA,LE,0314079650,9650
03149,02400,"BANCO EMILIANO ROM.",BOLOGNA,BO,0314902400,2400
03165,01600,"SEDE MILANO",MILANO,MI,0316501600,1600
03169,01600,SEDE,MILANO,MI,0316901600,1600
03170,01600,"SEDE DI MILANO",MILANO,MI,0317001600,1600
03174,01600,"SEDE DI MILANO",MILANO,MI,0317401600,1600
03177,01000,"SEDE DI TORINO",TORINO,TO,0317701000,1000
03204,20501,"AG.A RHO",RHO,MI,0320420501,0501
03214,01600,"AG.VIA PIRELLI",MILANO,MI,0321401600,1600
03221,01600,MILANO,MILANO,MI,0322101600,1600
03223,02400,"FIL.BOLOGNA OBERDAN",BOLOGNA,BO,0322302400,2400
03223,02401,"FIL.BOLOGNA EMILIA P",BOLOGNA,BO,0322302401,2401
03223,02402,"FIL.BOLOGNA MONTEGRA",BOLOGNA,BO,0322302402,2402
03223,02404,"FIL.BOLOGNA S.STEFAN",BOLOGNA,BO,0322302404,2404
03223,12301,UDINE,UDINE,UD,0322312301,2301
03223,36670,"FIL.CASALECCHIO DI R","CASALECCHIO DI RENO",BO,0322336670,6670
03223,37020,"FIL.PORRETTA TERME","PORRETTA TERME",BO,0322337020,7020
03223,37060,"FIL.S.GIOVANNI IN P.","S.GIOVANNI IN P.",BO,0322337060,7060
03223,37070,"AG.SAN LAZZARO DI S.","SAN LAZZARO DI SAVEN",BO,0322337070,7070
03223,66960,"AG.CASTELFRANCO E.","CASTELFRANCO EMILIA",MO,0322366960,6960
03226,01400,"GENOVA CENTRO",GENOVA,GE,0322601400,1400
03226,01600,"AG.MI SAN MARCO",MILANO,MI,0322601600,1600
03226,01604,"SEDE DI MILANO",MILANO,MI,0322601604,1604
03226,02400,"FIL.BOLOGNA CENTRO",BOLOGNA,BO,0322602400,2400
03226,02401,"FIL.BOLOGNA RIVARENO",BOLOGNA,BO,0322602401,2401
03226,02402,"FIL.BOLOGNA MALPIGHI",BOLOGNA,BO,0322602402,2402
03226,10300,FIL.ASTI,ASTI,AT,0322610300,0300
03226,11100,BERGAMO,BERGAMO,BG,0322611100,1100
03226,11500,"SEDE MANTOVA",MANTOVA,MN,0322611500,1500
03226,11900,AG.BELLUNO,BELLUNO,BL,0322611900,1900
03226,12801,"FIL.REGGIO EMILIA","REGGIO EMILIA",RE,0322612801,2801
03226,12900,FIL.MODENA,MODENA,MO,0322612900,2900
03226,13000,FIL.FERRARA,FERRARA,FE,0322613000,3000
03226,13200,FIL.FORLI',FORLI',FC,0322613200,3200
03226,23400,FIL.CENTO,CENTO,FE,0322623400,3400
03226,23700,FIL.FAENZA,FAENZA,RA,0322623700,3700
03226,23900,FIL.CESENA,CESENA,FC,0322623900,3900
03226,24200,FIL.RIMINI,RIMINI,RN,0322624200,4200
03226,33030,AG.CORSICO,CORSICO,MI,0322633030,3030
03226,36640,FIL.BUDRIO,BUDRIO,BO,0322636640,6640
03226,36670,"FIL.CASALECCHIO DI R","CASALECCHIO DI RENO",BO,0322636670,6670
03226,37060,"FIL.S.GIOVANNI IN PE","S.GIOVANNI IN PERSIC",BO,0322637060,7060
03226,37070,"FIL.S.LAZZARO DI SAV","S.LAZZARO DI SAVENA",BO,0322637070,7070
03226,67010,AG.SASSUOLO,SASSUOLO,MO,0322667010,7010
03229,12900,"SEDE DI MODENA",MODENA,MO,0322912900,2900
03229,12901,"AG.N.1 MODENA",MODENA,MO,0322912901,2901
03229,66880,AG.MONTESE,MONTESE,MO,0322966880,6880
03239,01600,"SEDE MILANO",MILANO,MI,0323901600,1600
03240,00001,"SEDE CENTRALE",TRENTO,TN,0324000001,0001
03240,62030,"AG.SAN FIOR","SAN FIOR",TV,0324062030,2030
03240,67684,SUPURFLASH,ASSAGO,MI,0324067684,7684
03244,54160,BRENO,BRENO,BS,0324454160,5416
03245,11700,AG.VERONA,VERONA,VR,0324511700,1700
03245,59790,"AG.S.MARTINO B.A.","S.MARTINO BUON ALBER",VR,0324559790,9790
03253,02806,"AG.6 FIRENZE",FIRENZE,FI,0325302806,2806
03268,00000,"VIA MASSARENTI 416",BOLOGNA,BO,0326800000,2402
03268,01601,"AG.MI V.BERGOGNONE",MILANO,MI,0326801601,1601
03268,02400,"AG.VIA FARINI",BOLOGNA,BO,0326802400,2400
03268,02401,"FIL.VIA ROLLI 4",BOLOGNA,BO,0326802401,2401
03268,02402,"VIA MASSARENTI 416",BOLOGNA,BO,0326802402,2402
03268,03200,"AG.79 ROMA",ROMA,RM,0326803200,3200
03268,11200,BRESCIA,BRESCIA,BS,0326811200,1200
03268,12901,"MODENA 1-EMILIA EST",MODENA,MO,0326812901,2901
03268,17300,AG.NUORO,NUORO,NU,0326817300,7300
03268,22300,AG.BOLOGNA,BOLOGNA,BO,0326822300,2300
03268,36670,"AG.CASALECCHIO R.","CASALECCHIO DI R.",BO,0326836670,6670
03268,66690,"FIL.CASTELFRANCO E.","CASTELFRANCO E.",MO,0326866690,6690
03268,67010,AG.SASSUOLO,SASSUOLO,MO,0326867010,7010
03273,02400,"AG.BOLOGNA B",BOLOGNA,BO,0327302400,2400
03273,02401,"BOLOGNA AGENZIA A",BOLOGNA,BO,0327302401,2401
03273,02402,"AG.BOLOGNA C",BOLOGNA,BO,0327302402,2402
03273,13201,AG.FORLI',FORLI',FC,0327313201,3201
03273,13202,"FORLI' AG. N.1",FORLI',FC,0327313202,3202
03273,13203,"FORLI' V.LE RISORGIM",FORLI',FC,0327313203,3203
03273,21000,"IMOLA VIA EMILIA",IMOLA,BO,0327321000,1000
03273,23800,AG.LUGO,LUGO,RA,0327323800,3800
03273,23900,AG.CESENA,CESENA,FC,0327323900,3900
03273,24200,"SEDE RIMINI",RIMINI,RN,0327324200,4200
03278,12900,"SEDE DI MODENA",MODENA,MO,0327812900,2900
03296,00000,,NULL,NULL,00000,NULL
03296,01601,"AG.MILANO C.SO ROMAN",MILANO,MI,0329601601,1601
03296,02401,"FIL.VIA LAME 109/111",BOLOGNA,BO,0329602401,2401
03328,02400,,NULL,NULL,02400,NULL
03328,02401,,NULL,NULL,02401,NULL
03328,03200,,NULL,NULL,03200,NULL
03328,37060,,NULL,NULL,37060,NULL
03332,01400,"SEDE DI GENOVA",GENOVA,GE,0333201400,1400
03332,01406,"AG.SESTRI PONENTE",GENOVA,GE,0333201406,1406
03336,01400,"SEDE GENOVA",GENOVA,GE,0333601400,1400
03336,02072,"VIA GARIBALDI N.138",MESTRE,VE,0333602072,2072
03336,02400,"FIL. VIA STOPPATO",BOLOGNA,BO,0333602400,2400
03336,02401,"AG.VIA DOZZA",BOLOGNA,BO,0333602401,2401
03336,03204,"AG.N.4 ROMA",ROMA,RM,0333603204,3204
03336,10770,"AG. VIA STOPPATO",BOLOGNA,BO,0333610770,0770
03336,11101,"SEDE DI BERGAMO",BERGAMO,BG,0333611101,1101
03336,11500,"MN-V.LE RISORGIMENTO",MANTOVA,MN,0333611500,1500
03336,12700,"SEDE PARMA",PARMA,PR,0333612700,2700
03336,52990,AG.BERGAMO,BERGAMO,BG,0333652990,2990
03336,53540,AG.SORISOLE,SORISOLE,BG,0333653540,3540
03336,53690,"AG. VERDELLINO",BERGAMO,BG,0333653690,3690
03336,54240,"FILIALE CASTEGNATO",CASTEGNATO,BS,0333654240,4240
03336,54260,"CASTEL MELLA","CASTEL MELLA",BS,0333654260,4260
03336,54870,BRESCIA,BRESCIA,BS,0333654870,4870
03336,89360,AG.PALAZZAGO,PALAZZAGO,BG,0333689360,9360
03356,,,NULL,NULL,,NULL
03356,02457,,NULL,NULL,02457,NULL
03356,37020,,NULL,NULL,37020,NULL
03357,02400,"VIA ALESSANDRINI 15",BOLOGNA,BO,0335702400,2400
03359,01600,"SEDE MILANO",MILANO,MI,0335901600,1600
03395,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0339536670,6670
03400,02800,"VIA DEL CORSO",FIRENZE,FI,0340002800,2800
03400,02812,"AG.FIRENZE V.FAENTIN",FIRENZE,FI,0340002812,2812
03400,07072,,NULL,NULL,07072,NULL
03400,13900,"AG.2 LIVORNO",LIVORNO,LI,0340013900,3900
03400,14000,"SEDE DI PISA",PISA,PI,0340014000,4000
03400,21300,AG.SINIGALLIA,SINIGALLIA,AN,0340021300,1300
03400,23901,"CESENA AGENZIA N.1",CESENA,FC,0340023901,3901
03400,38170,AG.SOVIGLIANA,VINCI,FI,0340038170,8170
03400,38270,AG.ASSISI,ASSISI,PG,0340038270,8270
03400,38400,AG.ELLERA,ELLERA,PG,0340038400,8400
03400,38740,"AG.VIA ROMA 97",UMBERTIDE,PG,0340038740,8740
03400,41040,FIL.GUGLIONESI,GUGLIONESI,CB,0340041040,1040
03400,69450,AG.FERMO,FERMO,AP,0340069450,9450
03400,69670,"AG.P.TO SANT'ELPIDIO","PORTO SANT'ELPIDIO",,0340069670,9670
03400,70490,AG.PISTOIA,PISTOIA,PT,0340070490,0490
03400,70720,"FILIALE DI PIOMBINO",LIVORNO,LI,0340070720,0720
03400,70955,AG.PISA,PISA,PI,0340070955,0955
03400,71100,AG.PONTEDERA,PONTEDERA,PI,0340071100,1100
03400,71130,AG.PISA,PISA,PI,0340071130,1130
03400,71131,AG.PONTEDERA,PONTEDERA,PI,0340071131,1131
03402,01601,"VIA MASSAUA 4",MILANO,MI,0340201601,1601
03402,01749,"MILANO VIA MASSAUA",MILANO,MI,0340201749,1749
03431,02400,"SEDE DI BOLOGNA",BOLOGNA,BO,0343102400,2400
03431,02401,"BOLOGNA AG.1",BOLOGNA,BO,0343102401,2401
03431,02402,"AGENZIA N.2 BOLOGNA",BOLOGNA,BO,0343102402,2402
03431,02403,"BOLOGNA AGENZIA 3",BOLOGNA,BO,0343102403,2403
03431,02801,"AG.1 FIRENZE",FIRENZE,FI,0343102801,2801
03431,03203,,NULL,NULL,03203,NULL
03431,36740,AG.CASTELMAGGIORE,CASTELMAGGIORE,BO,0343136740,6740
03431,37060,AG.SANGIOVANNI,"SAN GIOVANNI IN PERS",BO,0343137060,7060
03431,62961,AG.VIGONZA,VIGONZA,PD,0343162961,2961
03440,02400,AG.BOLOGNA,BOLOGNA,BO,0344002400,2400
03440,02401,"BOLOGNA-VIA FERRIERA",BOLOGNA,BO,0344002401,2401
03440,20400,"FILMONZA 31",MONZA,MN,0344020400,0400
03440,21000,"FIL.IMOLA 416",IMOLA,BO,0344021000,1000
03440,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0344036670,6670
03440,66820,AG.MARANELLO,MARANELLO,MO,0344066820,6820
03442,14239,"VIA P.TOSELLI 76",SIENA,SI,0344214239,4239
